gru_train_r2,gru_val_r2,lstm_train_r2,lstm_val_r2,ensemble_val_r2,ensemble_val_mae,ensemble_val_rmse,ensemble_val_mape,best_weight_gru,best_weight_lstm
0.9202731702494901,0.812933930060205,0.8449796694022197,0.6491079019054604,0.8129339978365727,17.368106802714234,22.30168297282755,0.009172854333365689,1.0,0.0
0.9097232346718218,0.7375234371029733,0.8825226759381546,0.8052197365107182,0.8052197013245878,44.96935909310567,59.83253289802736,0.02099884908087943,0.0,1.0
0.9606457640398429,0.5930521006685834,0.9264772168233096,0.7322115012090771,0.7322114938418358,43.67776835333441,54.2442473324297,0.016138979232342112,0.0,1.0
0.9900730295717894,0.9361635663803056,0.985689354363191,0.8193662276418433,0.9361635928342702,31.45578286082475,38.896440837898574,0.011823897486889091,1.0,0.0
0.9868202120990639,0.7755177006495763,0.9901801492895427,0.6032171542513797,0.7755178573402329,31.975374516752595,39.75456158913038,0.011398837380737475,1.0,0.0
