gru_train_r2,gru_val_r2,lstm_train_r2,lstm_val_r2,stacked_train_r2,stacked_val_r2,stacked_val_mae,stacked_val_rmse,stacked_val_mape
0.9548376667101935,0.8341975794242141,0.8674912348436776,0.7372560048589942,0.9761832882880878,0.5653504263320626,27.24824634040754,33.99459209443029,0.014300126010438901
0.910265625226011,0.8254747277162462,0.8975389105530125,0.7949958909644497,0.7846272229159769,-0.7379694849213116,134.15436986549614,178.7252643072898,0.06211769363608413
0.9725217160777611,0.7849141962706745,0.9651741841903653,-0.18010542800266527,0.9276208580421131,-14.273654831321496,396.0274746295103,409.66532619828297,0.14668457201162072
0.9897802663720979,0.9217833630862918,0.9651641762684952,0.8809852295251368,0.9840946824070671,0.39991768445287534,105.56480549291237,119.25622552287147,0.03970623939844673
0.9892274652663742,0.7898003266230984,0.9695507855360748,0.6942006651398844,0.988477281108612,0.2536447687736615,58.60245600434921,72.48845768868628,0.02079384883840982
