y_predict
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.8154779
0.80561537
0.8033327
0.80050087
0.79940003
0.79393274
0.7901765
0.79007417
0.7849583
0.7849583
0.7919721
0.7849583
0.7849583
0.78006464
0.76784104
0.7496672
0.7311317
0.7090737
0.71011543
0.71011543
0.71011543
0.7090737
0.7341239
0.7341239
0.73750424
0.7391158
0.7592866
0.7592866
0.76780576
0.7763602
0.7849583
0.7849583
0.7830604
0.7918202
0.79192257
0.79192257
0.7901765
0.7856229
0.7919721
0.7875208
0.7875208
0.7901765
0.79192257
0.80001664
0.7994338
0.80491203
0.80491203
0.80255264
0.8040198
0.80272317
0.80561537
0.80561537
0.80561537
0.80561537
0.80561537
0.8154779
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.8154779
0.80561537
0.80272317
0.8033327
0.80386305
0.80050087
0.80622244
0.80386305
0.80255264
0.80272317
0.80561537
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.8154779
0.8154779
0.80561537
0.80561537
0.80272317
0.8033327
0.8046293
0.80255264
0.80491203
0.80622244
0.80622244
0.80622244
0.80255264
0.80255264
0.8033327
0.80561537
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
0.80561537
0.80272317
0.8033327
0.8033327
0.8033327
0.8033327
0.80272317
0.80561537
0.8154779
0.82561976
0.82561976
0.82561976
0.82561976
0.82561976
